name,description,address,regularPrice,discountPrice,bathrooms,bedrooms,furnished,parking,type,offer,userRef
'',❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,9 Monument Avenue,32209,99893,13,4,false,false,false,false,١٢٣
1.00,1,25599 Heffernan Trail,79520,58370,3,11,true,false,true,true,00˙Ɩ$-
-1/2,␡,5 Bashford Junction,41976,22259,1,6,false,false,false,false,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟
/dev/null; touch /tmp/blns.fail ; echo,1,59971 Hauk Point,39276,16652,3,4,false,false,false,true,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
⁰⁴⁵,울란바토르,59 Bayside Alley,90080,62184,15,10,true,false,true,false,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕
울란바토르,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,4700 Parkside Trail,7208,81140,1,10,false,false,false,true,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟
🐵 🙈 🙉 🙊,nil,051 2nd Street,52626,61909,1,14,false,false,false,true,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
울란바토르,(｡◕ ∀ ◕｡),0213 Fuller Park,23364,253,0,14,false,false,true,false,-1/2
(╯°□°）╯︵ ┻━┻)  ,¸˛Ç◊ı˜Â¯˘¿,07108 Hermina Avenue,59811,62167,18,4,true,true,true,true,Œ„´‰ˇÁ¨ˆØ∏”’
,NULL,59674 Eagle Crest Junction,60425,60051,8,5,true,true,true,false,-1/2
・(￣∀￣)・:*:,⁰⁴⁵₀₁₂,09011 Nobel Road,49597,78387,6,14,true,true,true,false,NULL
(｡◕ ∀ ◕｡),null,617 Riverside Point,47886,67432,4,11,true,false,true,false,-$1.00
Ω≈ç√∫˜µ≤≥÷,⁦test⁧,02903 Erie Place,88127,33567,10,15,false,false,false,false,社會科學院語學研究所
"<>?:""{}|_+",₀₁₂,82109 Maple Wood Street,86925,84538,6,14,false,true,false,true,-$1.00
Œ„´‰ˇÁ¨ˆØ∏”’,・(￣∀￣)・:*:,613 Sloan Avenue,93186,35177,4,1,true,true,true,false,1
"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",(｡◕ ∀ ◕｡),6651 Rockefeller Place,50271,45648,12,4,false,true,false,false,NULL
../../../../../../../../../../../etc/passwd%00,１２３,09748 Myrtle Terrace,40580,20831,5,3,true,true,true,false,🐵 🙈 🙉 🙊
nil,() { 0; }; touch /tmp/blns.shellshock1.fail;,8544 Scott Center,13772,92683,16,4,true,true,false,true,
,(╯°□°）╯︵ ┻━┻)  ,3688 Morning Way,29993,55815,2,3,false,false,false,false,‪‪test‪
0.00,",./;'[]\-=",951 Anhalt Hill,79968,49009,8,9,false,false,false,true,""""""
test⁠test‫,",./;'[]\-=",34 Oak Valley Crossing,44015,22236,13,13,false,true,false,false,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟
1/2,הָיְתָהtestالصفحات التّحول,2 Mcguire Parkway,94846,34512,14,10,false,false,true,true,１２３
울란바토르,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,75353 Rieder Way,93063,2790,12,19,true,false,false,true,NULL
-1/2,😍,6518 Hermina Place,44821,70622,5,10,false,false,true,true,test
$1.00,-$1.00,9 Buhler Lane,36919,35734,19,17,false,false,false,false,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو."
-1/2,␡,05655 Kim Plaza,45419,49154,9,8,false,false,false,false,⁦test⁧
"""""",사회과학원 어학연구소,3 Northridge Drive,32794,59827,4,12,false,true,false,false,"""'""'""''''"""
1/0,1.00,47 Loomis Parkway,5617,5827,1,16,true,false,false,true,ÅÍÎÏ˝ÓÔÒÚÆ☃
❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,null,55797 Vernon Drive,818,19852,11,18,true,false,true,true,<svg><script>0<1>alert('XSS')</script>
-1E2,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,8 Birchwood Road,22263,73238,4,14,true,true,true,false,NIL
田中さんにあげて下さい,(╯°□°）╯︵ ┻━┻)  ,3 Havey Center,54887,63983,15,9,false,true,true,false,œ∑´®†¥¨ˆøπ“‘
ÅÍÎÏ˝ÓÔÒÚÆ☃,␡,11187 Hudson Drive,91380,85989,0,12,false,false,false,false,-$1.00
"""""",(｡◕ ∀ ◕｡),03943 Chive Way,86919,53519,7,14,false,true,false,true,1/0
$1.00,1/0,44 Randy Terrace,9117,62801,7,12,false,false,false,true,הָיְתָהtestالصفحات التّحول
␣,¡™£¢∞§¶•ªº–≠,750 Tomscot Road,68701,74909,9,11,true,false,true,false,<svg><script>0<1>alert('XSS')</script>
-1E+02,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,8 Green Ridge Way,32634,24871,4,10,true,true,false,false,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕
0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,-$1.00,17311 Lunder Drive,41397,31651,9,11,true,true,true,false,nil
',ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,41237 Stone Corner Center,47761,67113,20,18,false,true,false,true,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻
1/2,사회과학원 어학연구소,227 John Wall Parkway,43263,56706,13,15,false,true,true,false,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’"
　,test,03 Banding Place,24995,2769,12,0,true,false,false,false,・(￣∀￣)・:*:
1E02,../../../../../../../../../../../etc/hosts,684 Gulseth Pass,9104,17233,15,13,true,false,false,true,nil
1/0,社會科學院語學研究所,92 Vahlen Hill,65954,77516,15,3,true,true,true,true,田中さんにあげて下さい
<img src=x onerror=alert('hi') />,␡,31 Warbler Pass,2465,15267,4,1,false,false,false,false,ÅÍÎÏ˝ÓÔÒÚÆ☃
$1.00,åß∂ƒ©˙∆˚¬…æ,890 Monica Parkway,52393,12549,0,18,true,true,true,false,1;DROP TABLE users
"""",🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,01519 Boyd Hill,79716,60030,2,11,false,true,false,false,../../../../../../../../../../../etc/passwd%00
̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,9375 Harper Terrace,86576,91318,2,16,false,true,true,false,社會科學院語學研究所
-1E+02,1;DROP TABLE users,471 Hooker Street,65740,93499,19,7,true,false,false,true,1/2
１２３,test,238 Fallview Park,42788,28487,8,4,false,true,true,false,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧
1E2,⁰⁴⁵₀₁₂,70583 Corben Street,94674,39109,3,12,true,true,false,false,() { 0; }; touch /tmp/blns.shellshock1.fail;
1/2,⁰⁴⁵,23 Buena Vista Circle,35438,52531,6,4,true,false,false,true,🐵 🙈 🙉 🙊
-1E+02,åß∂ƒ©˙∆˚¬…æ,1806 Fulton Avenue,70423,75418,0,20,true,true,true,false,⁦test⁧
⁰⁴⁵,test,6593 Marcy Trail,92548,18770,10,0,false,false,true,true,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
() { 0; }; touch /tmp/blns.shellshock1.fail;,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,05680 Garrison Terrace,87720,35164,0,7,true,false,false,false,åß∂ƒ©˙∆˚¬…æ
-1/2,<script>alert('hi')</script>,5929 Brentwood Drive,95190,16130,2,8,false,false,true,true,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ 
() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },-$1.00,4519 High Crossing Center,46027,94247,18,0,false,true,true,false,"__ﾛ(,_,*)"
̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,044 Eagle Crest Street,26579,73850,13,10,true,false,false,false,åß∂ƒ©˙∆˚¬…æ
̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,688 Forest Run Junction,7627,60605,9,16,true,true,false,false,(╯°□°）╯︵ ┻━┻)  
Œ„´‰ˇÁ¨ˆØ∏”’,0.00,35373 Havey Lane,90068,59909,7,5,false,true,true,false,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
(｡◕ ∀ ◕｡),'',279 Sugar Drive,96040,24522,11,18,false,true,false,true,₀₁₂
../../../../../../../../../../../etc/passwd%00,和製漢語,79 Stuart Pass,8743,87860,10,18,true,true,false,false,<script>alert('hi')</script>
../../../../../../../../../../../etc/hosts,"""'""'""''''""",21 Holmberg Circle,46044,9135,17,5,false,false,false,true,｀ｨ(´∀｀∩
../../../../../../../../../../../etc/hosts,0/0,7 Meadow Valley Avenue,54750,75037,9,10,false,true,true,true,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
1'; DROP TABLE users--,🐵 🙈 🙉 🙊,00 Bellgrove Lane,72902,79148,17,9,true,true,false,false,␡
パーティーへ行かないか,0/0,450 Service Circle,26870,40495,12,4,false,false,false,false,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧
​,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,798 South Trail,18188,44973,17,17,false,false,true,false,¸˛Ç◊ı˜Â¯˘¿
(╯°□°）╯︵ ┻━┻)  ,1E02,7832 Hovde Street,25943,52872,14,13,true,false,false,false,パーティーへ行かないか
田中さんにあげて下さい,⁰⁴⁵,5 Fair Oaks Center,35468,92080,18,12,true,true,true,true,-1.00
-1.00,(｡◕ ∀ ◕｡),394 Springview Alley,5712,85519,13,17,true,true,false,true,null
1.00,1/0,399 Lake View Plaza,64435,28124,11,20,false,true,true,false,0.00
<img src=x onerror=alert('hi') />,(╯°□°）╯︵ ┻━┻)  ,23714 West Avenue,24390,77269,11,18,false,true,false,true,../../../../../../../../../../../etc/hosts
"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",-1,64 Jana Street,48333,25139,10,10,false,true,true,true,../../../../../../../../../../../etc/passwd%00
-1E2,1'; DROP TABLE users--,492 Mayfield Alley,29849,62196,18,0,false,false,true,true,😍
"<>?:""{}|_+","""'""'""''''""",285 Continental Road,18516,74195,8,7,false,false,true,true,NULL
₀₁₂,",./;'[]\-=",0290 Vera Place,68245,55879,0,1,true,true,true,true,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,¡™£¢∞§¶•ªº–≠,78224 2nd Place,88991,61144,1,13,true,true,false,false,-1/2
1/2,1'; DROP TABLE users--,4580 Bartelt Crossing,63141,38150,15,17,true,true,false,true,-$1.00
　,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,50 Harbort Point,32557,23257,12,3,true,true,true,true,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ"
/dev/null; touch /tmp/blns.fail ; echo,1;DROP TABLE users,445 Mayfield Parkway,99685,88293,3,0,true,true,false,false,🐵 🙈 🙉 🙊
울란바토르,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",05769 Fairview Terrace,51628,34664,0,18,true,false,false,true,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙
和製漢語,・(￣∀￣)・:*:,624 Prairieview Parkway,98157,69647,10,5,false,true,true,false,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
・(￣∀￣)・:*:,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,64 Division Circle,49623,57049,1,9,true,false,false,true,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧
ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,1E2,6 Sunbrook Street,69682,14868,1,11,true,false,false,false,⁦test⁧
1'; DROP TABLE users--,-1E+02,82 Lawn Road,14596,19539,0,20,false,false,false,true,1'; DROP TABLE users--
!@#$%^&*(),⁰⁴⁵,3 Mariners Cove Park,77642,59963,16,4,true,false,false,true,１２３
𠜎𠜱𠝹𠱓𠱸𠲖𠳏,울란바토르,96 Service Point,34546,84076,19,14,false,true,false,true,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟
社會科學院語學研究所,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,755 Russell Place,12181,86454,5,8,false,true,true,false,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }
1;DROP TABLE users,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",4528 Carberry Lane,88769,77753,5,3,true,true,false,false,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕
null,,4 Hoepker Avenue,42562,27484,16,5,true,true,false,true, 
999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,5851 Dexter Parkway,70824,91881,9,19,false,true,false,true,␡
",./;'[]\-=",1,29714 Reindahl Parkway,99784,77735,3,7,false,true,false,true,../../../../../../../../../../../etc/hosts
🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,사회과학원 어학연구소,6 Jay Center,50706,37593,14,5,false,true,true,false,1
-$1.00,../../../../../../../../../../../etc/hosts,2 Schlimgen Road,14583,65899,2,6,false,false,true,false,1E02
社會科學院語學研究所,$1.00,7652 Northview Center,73392,37731,20,0,false,false,true,false,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮
-$1.00,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,8041 Magdeline Crossing,95558,43527,14,7,false,false,false,false,!@#$%^&*()
-$1.00,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,6489 East Plaza,99126,31720,13,13,false,true,true,true,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕
　,1.00,6850 Raven Road,91852,82939,7,19,false,true,true,false,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 
ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,1'; DROP TABLE users--,8159 Milwaukee Alley,88485,51549,16,3,false,false,false,false,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮
-1.00,｀ｨ(´∀｀∩,41 Judy Park,46127,11536,6,20,false,false,false,true,""""""
﻿,・(￣∀￣)・:*:,86393 Jenifer Plaza,74581,69759,3,20,true,false,false,false,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
"""",・(￣∀￣)・:*:,87 Loftsgordon Court,39323,16966,9,12,false,true,false,true,-1E+02
$1.00,　,83 Sloan Court,92643,91235,7,7,false,false,false,true,-1E02
